Country,Year,Population,female_population,Female deaths,ICSS CRIME,LEGAL STATUS OF PERPETRATOR,Value,per_100k
Luxembourg,2013,537039,268627.0,1929.0,Sexual assault,Prosecuted person,,
Luxembourg,2013,537039,268627.0,1929.0,Sexual assault,Convicted person,,
Luxembourg,2014,549680,274563.0,1814.0,Intentional homicide,Suspected person,3.0,1.1
Luxembourg,2014,549680,274563.0,1814.0,Intentional homicide,Prosecuted person,,
Luxembourg,2014,549680,274563.0,1814.0,Intentional homicide,Convicted person,,
Luxembourg,2014,549680,274563.0,1814.0,Rape,Suspected person,48.0,17.4
Luxembourg,2014,549680,274563.0,1814.0,Rape,Prosecuted person,,
Luxembourg,2014,549680,274563.0,1814.0,Rape,Convicted person,,
Luxembourg,2014,549680,274563.0,1814.0,Sexual assault,Suspected person,231.0,84.0
Luxembourg,2014,549680,274563.0,1814.0,Sexual assault,Prosecuted person,,
Luxembourg,2014,549680,274563.0,1814.0,Sexual assault,Convicted person,,
Luxembourg,2015,562958,280986.0,1999.0,Intentional homicide,Suspected person,1.0,0.4
Luxembourg,2015,562958,280986.0,1999.0,Intentional homicide,Prosecuted person,,
Luxembourg,2015,562958,280986.0,1999.0,Intentional homicide,Convicted person,,
Luxembourg,2015,562958,280986.0,1999.0,Rape,Suspected person,54.0,19.2
Luxembourg,2015,562958,280986.0,1999.0,Rape,Prosecuted person,,
Luxembourg,2015,562958,280986.0,1999.0,Rape,Convicted person,,
Luxembourg,2015,562958,280986.0,1999.0,Sexual assault,Suspected person,206.0,73.1
Luxembourg,2015,562958,280986.0,1999.0,Sexual assault,Prosecuted person,115.0,40.8
Luxembourg,2015,562958,280986.0,1999.0,Sexual assault,Convicted person,35.0,12.4
Luxembourg,2016,576249,287056.0,1951.0,Intentional homicide,Suspected person,2.0,0.7
Luxembourg,2016,576249,287056.0,1951.0,Intentional homicide,Prosecuted person,2.0,0.7
Luxembourg,2016,576249,287056.0,1951.0,Intentional homicide,Convicted person,0.0,0.0
Luxembourg,2016,576249,287056.0,1951.0,Rape,Suspected person,83.0,28.7
Luxembourg,2016,576249,287056.0,1951.0,Rape,Prosecuted person,56.0,19.4
Luxembourg,2016,576249,287056.0,1951.0,Rape,Convicted person,15.0,5.2
Luxembourg,2016,576249,287056.0,1951.0,Sexual assault,Suspected person,157.0,54.3
Luxembourg,2016,576249,287056.0,1951.0,Sexual assault,Prosecuted person,1.0,0.3
Luxembourg,2016,576249,287056.0,1951.0,Sexual assault,Convicted person,50.0,17.3
Luxembourg,2017,590667,294026.0,2075.0,Intentional homicide,Suspected person,3.0,1.0
Luxembourg,2017,590667,294026.0,2075.0,Intentional homicide,Prosecuted person,,
Luxembourg,2017,590667,294026.0,2075.0,Intentional homicide,Convicted person,,
Luxembourg,2017,590667,294026.0,2075.0,Rape,Suspected person,89.0,30.0
Luxembourg,2017,590667,294026.0,2075.0,Rape,Prosecuted person,,
Luxembourg,2017,590667,294026.0,2075.0,Rape,Convicted person,,
Luxembourg,2017,590667,294026.0,2075.0,Sexual assault,Suspected person,174.0,58.7
Luxembourg,2017,590667,294026.0,2075.0,Sexual assault,Prosecuted person,0.0,0.0
Luxembourg,2017,590667,294026.0,2075.0,Sexual assault,Convicted person,32.0,10.8
Luxembourg,2018,602005,299425.0,2043.0,Intentional homicide,Suspected person,11.0,3.6
Luxembourg,2018,602005,299425.0,2043.0,Intentional homicide,Prosecuted person,1.0,0.3
Luxembourg,2018,602005,299425.0,2043.0,Intentional homicide,Convicted person,0.0,0.0
Luxembourg,2018,602005,299425.0,2043.0,Rape,Suspected person,70.0,23.1
Luxembourg,2018,602005,299425.0,2043.0,Rape,Prosecuted person,43.0,14.2
Luxembourg,2018,602005,299425.0,2043.0,Rape,Convicted person,12.0,4.0
Luxembourg,2018,602005,299425.0,2043.0,Sexual assault,Suspected person,0.0,0.0
Luxembourg,2018,602005,299425.0,2043.0,Sexual assault,Prosecuted person,2.0,0.7
Luxembourg,2018,602005,299425.0,2043.0,Sexual assault,Convicted person,1.0,0.3
Luxembourg,2019,613894,305174.0,2034.0,Intentional homicide,Suspected person,8.0,2.6
Luxembourg,2019,613894,305174.0,2034.0,Intentional homicide,Prosecuted person,4.0,1.3
Luxembourg,2019,613894,305174.0,2034.0,Intentional homicide,Convicted person,1.0,0.3
Luxembourg,2019,613894,305174.0,2034.0,Rape,Suspected person,89.0,28.8
Luxembourg,2019,613894,305174.0,2034.0,Rape,Prosecuted person,38.0,12.3
Luxembourg,2019,613894,305174.0,2034.0,Rape,Convicted person,18.0,5.8
Luxembourg,2019,613894,305174.0,2034.0,Sexual assault,Suspected person,,
Luxembourg,2019,613894,305174.0,2034.0,Sexual assault,Prosecuted person,2.0,0.6
Luxembourg,2019,613894,305174.0,2034.0,Sexual assault,Convicted person,,
Luxembourg,2020,626108,311144.0,,Intentional homicide,Suspected person,10.0,3.2
Luxembourg,2020,626108,311144.0,,Intentional homicide,Prosecuted person,6.0,1.9
Luxembourg,2020,626108,311144.0,,Intentional homicide,Convicted person,0.0,0.0
Luxembourg,2020,626108,311144.0,,Rape,Suspected person,100.0,31.7
Luxembourg,2020,626108,311144.0,,Rape,Prosecuted person,21.0,6.7
Luxembourg,2020,626108,311144.0,,Rape,Convicted person,16.0,5.1
Luxembourg,2020,626108,311144.0,,Sexual assault,Suspected person,0.0,0.0
Luxembourg,2020,626108,311144.0,,Sexual assault,Prosecuted person,0.0,0.0
Luxembourg,2020,626108,311144.0,,Sexual assault,Convicted person,0.0,0.0
Malta,2012,417546,209851.0,1686.0,Intentional homicide,Suspected person,,
Malta,2012,417546,209851.0,1686.0,Intentional homicide,Prosecuted person,5.0,2.4
Malta,2012,417546,209851.0,1686.0,Intentional homicide,Convicted person,2.0,1.0
Malta,2012,417546,209851.0,1686.0,Rape,Suspected person,,
Malta,2012,417546,209851.0,1686.0,Rape,Prosecuted person,6.0,2.9
Malta,2012,417546,209851.0,1686.0,Rape,Convicted person,,
Malta,2012,417546,209851.0,1686.0,Sexual assault,Suspected person,49.0,23.6
Malta,2012,417546,209851.0,1686.0,Sexual assault,Prosecuted person,,
Malta,2012,417546,209851.0,1686.0,Sexual assault,Convicted person,,
Malta,2013,422509,212126.0,1612.0,Intentional homicide,Suspected person,,
Malta,2013,422509,212126.0,1612.0,Intentional homicide,Prosecuted person,5.0,2.4
Malta,2013,422509,212126.0,1612.0,Intentional homicide,Convicted person,2.0,1.0
Malta,2013,422509,212126.0,1612.0,Rape,Suspected person,,
Malta,2013,422509,212126.0,1612.0,Rape,Prosecuted person,9.0,4.3
Malta,2013,422509,212126.0,1612.0,Rape,Convicted person,,
Malta,2013,422509,212126.0,1612.0,Sexual assault,Suspected person,40.0,19.0
Malta,2013,422509,212126.0,1612.0,Sexual assault,Prosecuted person,,
Malta,2013,422509,212126.0,1612.0,Sexual assault,Convicted person,,
Malta,2014,429424,214891.0,1630.0,Intentional homicide,Suspected person,,
Malta,2014,429424,214891.0,1630.0,Intentional homicide,Prosecuted person,5.0,2.3
Malta,2014,429424,214891.0,1630.0,Intentional homicide,Convicted person,0.0,0.0
Malta,2014,429424,214891.0,1630.0,Rape,Suspected person,,
Malta,2014,429424,214891.0,1630.0,Rape,Prosecuted person,3.0,1.4
Malta,2014,429424,214891.0,1630.0,Rape,Convicted person,,
Malta,2014,429424,214891.0,1630.0,Sexual assault,Suspected person,38.0,17.7
Malta,2014,429424,214891.0,1630.0,Sexual assault,Prosecuted person,,
Malta,2014,429424,214891.0,1630.0,Sexual assault,Convicted person,,
Malta,2015,439691,219203.0,1725.0,Intentional homicide,Suspected person,,
Malta,2015,439691,219203.0,1725.0,Intentional homicide,Prosecuted person,0.0,0.0
Malta,2015,439691,219203.0,1725.0,Intentional homicide,Convicted person,3.0,1.4
Malta,2015,439691,219203.0,1725.0,Rape,Suspected person,,
Malta,2015,439691,219203.0,1725.0,Rape,Prosecuted person,10.0,4.5
Malta,2015,439691,219203.0,1725.0,Rape,Convicted person,0.0,0.0
Malta,2015,439691,219203.0,1725.0,Sexual assault,Suspected person,57.0,25.9
Malta,2015,439691,219203.0,1725.0,Sexual assault,Prosecuted person,44.0,20.0
Malta,2015,439691,219203.0,1725.0,Sexual assault,Convicted person,,
Malta,2016,450415,224019.0,1709.0,Intentional homicide,Suspected person,,
Malta,2016,450415,224019.0,1709.0,Intentional homicide,Prosecuted person,4.0,1.8
Malta,2016,450415,224019.0,1709.0,Intentional homicide,Convicted person,1.0,0.4
Malta,2016,450415,224019.0,1709.0,Rape,Suspected person,,
Malta,2016,450415,224019.0,1709.0,Rape,Prosecuted person,,
Malta,2016,450415,224019.0,1709.0,Rape,Convicted person,,
Malta,2016,450415,224019.0,1709.0,Sexual assault,Suspected person,,
Malta,2016,450415,224019.0,1709.0,Sexual assault,Prosecuted person,,
Malta,2016,450415,224019.0,1709.0,Sexual assault,Convicted person,,
Malta,2017,460297,228634.0,1762.0,Intentional homicide,Suspected person,,
Malta,2017,460297,228634.0,1762.0,Intentional homicide,Prosecuted person,10.0,4.3
Malta,2017,460297,228634.0,1762.0,Intentional homicide,Convicted person,1.0,0.4
Malta,2017,460297,228634.0,1762.0,Rape,Suspected person,,
Malta,2017,460297,228634.0,1762.0,Rape,Prosecuted person,,
Malta,2017,460297,228634.0,1762.0,Rape,Convicted person,,
Malta,2017,460297,228634.0,1762.0,Sexual assault,Suspected person,,
Malta,2017,460297,228634.0,1762.0,Sexual assault,Prosecuted person,,
Malta,2017,460297,228634.0,1762.0,Sexual assault,Convicted person,,
Malta,2018,475701,235102.0,1838.0,Intentional homicide,Suspected person,,
Malta,2018,475701,235102.0,1838.0,Intentional homicide,Prosecuted person,,
Malta,2018,475701,235102.0,1838.0,Intentional homicide,Convicted person,7.0,2.9
Malta,2018,475701,235102.0,1838.0,Rape,Suspected person,,
Malta,2018,475701,235102.0,1838.0,Rape,Prosecuted person,,
Malta,2018,475701,235102.0,1838.0,Rape,Convicted person,8.0,3.3
Malta,2018,475701,235102.0,1838.0,Sexual assault,Suspected person,,
Malta,2018,475701,235102.0,1838.0,Sexual assault,Prosecuted person,,
Malta,2018,475701,235102.0,1838.0,Sexual assault,Convicted person,8.0,3.3
Malta,2019,493559,241723.0,1827.0,Intentional homicide,Suspected person,,
Malta,2019,493559,241723.0,1827.0,Intentional homicide,Prosecuted person,,
Malta,2019,493559,241723.0,1827.0,Intentional homicide,Convicted person,7.0,2.8
Malta,2019,493559,241723.0,1827.0,Rape,Suspected person,,
Malta,2019,493559,241723.0,1827.0,Rape,Prosecuted person,,
Malta,2019,493559,241723.0,1827.0,Rape,Convicted person,8.0,3.2
Malta,2019,493559,241723.0,1827.0,Sexual assault,Suspected person,,
Malta,2019,493559,241723.0,1827.0,Sexual assault,Prosecuted person,,
Malta,2019,493559,241723.0,1827.0,Sexual assault,Convicted person,8.0,3.2
Malta,2020,514564,248802.0,,Intentional homicide,Suspected person,,
Malta,2020,514564,248802.0,,Intentional homicide,Prosecuted person,,
Malta,2020,514564,248802.0,,Intentional homicide,Convicted person,2.0,0.8
Malta,2020,514564,248802.0,,Rape,Suspected person,,
Malta,2020,514564,248802.0,,Rape,Prosecuted person,,
Malta,2020,514564,248802.0,,Rape,Convicted person,8.0,3.0
Malta,2020,514564,248802.0,,Sexual assault,Suspected person,,
Malta,2020,514564,248802.0,,Sexual assault,Prosecuted person,,
Malta,2020,514564,248802.0,,Sexual assault,Convicted person,19.0,7.1
Netherlands,2012,16730348,8447477.0,72906.0,Intentional homicide,Suspected person,3515.0,42.4
Netherlands,2012,16730348,8447477.0,72906.0,Intentional homicide,Prosecuted person,,
Netherlands,2012,16730348,8447477.0,72906.0,Intentional homicide,Convicted person,,
Netherlands,2012,16730348,8447477.0,72906.0,Rape,Suspected person,775.0,9.4
Netherlands,2012,16730348,8447477.0,72906.0,Rape,Prosecuted person,544.0,6.6
Netherlands,2012,16730348,8447477.0,72906.0,Rape,Convicted person,117.0,1.4
Netherlands,2012,16730348,8447477.0,72906.0,Sexual assault,Suspected person,4055.0,49.0
Netherlands,2012,16730348,8447477.0,72906.0,Sexual assault,Prosecuted person,2531.0,30.6
Netherlands,2012,16730348,8447477.0,72906.0,Sexual assault,Convicted person,886.0,10.7
Netherlands,2013,16779575,8472236.0,72885.0,Intentional homicide,Suspected person,3088.0,37.2
Netherlands,2013,16779575,8472236.0,72885.0,Intentional homicide,Prosecuted person,1686.0,20.3
Netherlands,2013,16779575,8472236.0,72885.0,Intentional homicide,Convicted person,642.0,7.7
Netherlands,2013,16779575,8472236.0,72885.0,Rape,Suspected person,695.0,8.4
Netherlands,2013,16779575,8472236.0,72885.0,Rape,Prosecuted person,1054.0,12.7
Netherlands,2013,16779575,8472236.0,72885.0,Rape,Convicted person,297.0,3.6
Netherlands,2013,16779575,8472236.0,72885.0,Sexual assault,Suspected person,1009.0,12.1
Netherlands,2013,16779575,8472236.0,72885.0,Sexual assault,Prosecuted person,815.0,9.8
Netherlands,2013,16779575,8472236.0,72885.0,Sexual assault,Convicted person,215.0,2.6
Netherlands,2014,16829289,8494904.0,72102.0,Intentional homicide,Suspected person,2939.0,35.3
Netherlands,2014,16829289,8494904.0,72102.0,Intentional homicide,Prosecuted person,1557.0,18.7
Netherlands,2014,16829289,8494904.0,72102.0,Intentional homicide,Convicted person,543.0,6.5
Netherlands,2014,16829289,8494904.0,72102.0,Rape,Suspected person,636.0,7.6
Netherlands,2014,16829289,8494904.0,72102.0,Rape,Prosecuted person,962.0,11.5
Netherlands,2014,16829289,8494904.0,72102.0,Rape,Convicted person,264.0,3.2
Netherlands,2014,16829289,8494904.0,72102.0,Sexual assault,Suspected person,868.0,10.4
Netherlands,2014,16829289,8494904.0,72102.0,Sexual assault,Prosecuted person,759.0,9.1
Netherlands,2014,16829289,8494904.0,72102.0,Sexual assault,Convicted person,200.0,2.4
Netherlands,2015,16900726,8527868.0,76105.0,Intentional homicide,Suspected person,2864.0,34.2
Netherlands,2015,16900726,8527868.0,76105.0,Intentional homicide,Prosecuted person,1309.0,15.6
Netherlands,2015,16900726,8527868.0,76105.0,Intentional homicide,Convicted person,488.0,5.8
Netherlands,2015,16900726,8527868.0,76105.0,Rape,Suspected person,612.0,7.3
Netherlands,2015,16900726,8527868.0,76105.0,Rape,Prosecuted person,870.0,10.4
Netherlands,2015,16900726,8527868.0,76105.0,Rape,Convicted person,271.0,3.2
Netherlands,2015,16900726,8527868.0,76105.0,Sexual assault,Suspected person,808.0,9.7
Netherlands,2015,16900726,8527868.0,76105.0,Sexual assault,Prosecuted person,644.0,7.7
Netherlands,2015,16900726,8527868.0,76105.0,Sexual assault,Convicted person,160.0,1.9
Netherlands,2016,16979120,8561985.0,76817.0,Intentional homicide,Suspected person,2683.0,31.9
Netherlands,2016,16979120,8561985.0,76817.0,Intentional homicide,Prosecuted person,1365.0,16.2
Netherlands,2016,16979120,8561985.0,76817.0,Intentional homicide,Convicted person,442.0,5.3
Netherlands,2016,16979120,8561985.0,76817.0,Rape,Suspected person,565.0,6.7
Netherlands,2016,16979120,8561985.0,76817.0,Rape,Prosecuted person,951.0,11.3
Netherlands,2016,16979120,8561985.0,76817.0,Rape,Convicted person,264.0,3.1
Netherlands,2016,16979120,8561985.0,76817.0,Sexual assault,Suspected person,895.0,10.6
Netherlands,2016,16979120,8561985.0,76817.0,Sexual assault,Prosecuted person,754.0,9.0
Netherlands,2016,16979120,8561985.0,76817.0,Sexual assault,Convicted person,175.0,2.1
Netherlands,2017,17081507,8606405.0,77553.0,Intentional homicide,Suspected person,2544.0,30.0
Netherlands,2017,17081507,8606405.0,77553.0,Intentional homicide,Prosecuted person,1291.0,15.2
Netherlands,2017,17081507,8606405.0,77553.0,Intentional homicide,Convicted person,505.0,6.0
Netherlands,2017,17081507,8606405.0,77553.0,Rape,Suspected person,602.0,7.1
Netherlands,2017,17081507,8606405.0,77553.0,Rape,Prosecuted person,889.0,10.5
Netherlands,2017,17081507,8606405.0,77553.0,Rape,Convicted person,266.0,3.1
Netherlands,2017,17081507,8606405.0,77553.0,Sexual assault,Suspected person,824.0,9.7
Netherlands,2017,17081507,8606405.0,77553.0,Sexual assault,Prosecuted person,662.0,7.8
Netherlands,2017,17081507,8606405.0,77553.0,Sexual assault,Convicted person,192.0,2.3
Netherlands,2018,17181084,8654043.0,78841.0,Intentional homicide,Suspected person,2349.0,27.5
Netherlands,2018,17181084,8654043.0,78841.0,Intentional homicide,Prosecuted person,1335.0,15.7
Netherlands,2018,17181084,8654043.0,78841.0,Intentional homicide,Convicted person,532.0,6.2
Netherlands,2018,17181084,8654043.0,78841.0,Rape,Suspected person,594.0,7.0
Netherlands,2018,17181084,8654043.0,78841.0,Rape,Prosecuted person,844.0,9.9
Netherlands,2018,17181084,8654043.0,78841.0,Rape,Convicted person,296.0,3.5
Netherlands,2018,17181084,8654043.0,78841.0,Sexual assault,Suspected person,868.0,10.2
Netherlands,2018,17181084,8654043.0,78841.0,Sexual assault,Prosecuted person,700.0,8.2
Netherlands,2018,17181084,8654043.0,78841.0,Sexual assault,Convicted person,197.0,2.3
Netherlands,2019,17282163,8701077.0,77453.0,Intentional homicide,Suspected person,2308.0,26.9
Netherlands,2019,17282163,8701077.0,77453.0,Intentional homicide,Prosecuted person,1430.0,16.7
Netherlands,2019,17282163,8701077.0,77453.0,Intentional homicide,Convicted person,541.0,6.3
Netherlands,2019,17282163,8701077.0,77453.0,Rape,Suspected person,654.0,7.6
Netherlands,2019,17282163,8701077.0,77453.0,Rape,Prosecuted person,890.0,10.4
Netherlands,2019,17282163,8701077.0,77453.0,Rape,Convicted person,275.0,3.2
Netherlands,2019,17282163,8701077.0,77453.0,Sexual assault,Suspected person,788.0,9.2
Netherlands,2019,17282163,8701077.0,77453.0,Sexual assault,Prosecuted person,677.0,7.9
Netherlands,2019,17282163,8701077.0,77453.0,Sexual assault,Convicted person,231.0,2.7
Netherlands,2020,17407585,8759554.0,84361.0,Intentional homicide,Suspected person,,
Netherlands,2020,17407585,8759554.0,84361.0,Intentional homicide,Prosecuted person,1558.0,18.0
Netherlands,2020,17407585,8759554.0,84361.0,Intentional homicide,Convicted person,569.0,6.6
Netherlands,2020,17407585,8759554.0,84361.0,Rape,Suspected person,486.0,5.6
Netherlands,2020,17407585,8759554.0,84361.0,Rape,Prosecuted person,877.0,10.1
Netherlands,2020,17407585,8759554.0,84361.0,Rape,Convicted person,261.0,3.0
Netherlands,2020,17407585,8759554.0,84361.0,Sexual assault,Suspected person,524.0,6.1
Netherlands,2020,17407585,8759554.0,84361.0,Sexual assault,Prosecuted person,589.0,6.8
Netherlands,2020,17407585,8759554.0,84361.0,Sexual assault,Convicted person,207.0,2.4
Poland,2012,38063792,19636496.0,182914.0,Intentional homicide,Suspected person,,
Poland,2012,38063792,19636496.0,182914.0,Intentional homicide,Prosecuted person,,
Poland,2012,38063792,19636496.0,182914.0,Intentional homicide,Convicted person,,
Poland,2012,38063792,19636496.0,182914.0,Rape,Suspected person,842.0,4.6
Poland,2012,38063792,19636496.0,182914.0,Rape,Prosecuted person,,
Poland,2012,38063792,19636496.0,182914.0,Rape,Convicted person,763.0,4.1
Poland,2012,38063792,19636496.0,182914.0,Sexual assault,Suspected person,,
Poland,2012,38063792,19636496.0,182914.0,Sexual assault,Prosecuted person,,
Poland,2012,38063792,19636496.0,182914.0,Sexual assault,Convicted person,254.0,1.4
Poland,2013,38062535,19636442.0,185852.0,Intentional homicide,Suspected person,398.0,2.2
Poland,2013,38062535,19636442.0,185852.0,Intentional homicide,Prosecuted person,,
Poland,2013,38062535,19636442.0,185852.0,Intentional homicide,Convicted person,,
Poland,2013,38062535,19636442.0,185852.0,Rape,Suspected person,402.0,2.2
Poland,2013,38062535,19636442.0,185852.0,Rape,Prosecuted person,,
Poland,2013,38062535,19636442.0,185852.0,Rape,Convicted person,429.0,2.3
Poland,2013,38062535,19636442.0,185852.0,Sexual assault,Suspected person,179.0,1.0
Poland,2013,38062535,19636442.0,185852.0,Sexual assault,Prosecuted person,,
Poland,2013,38062535,19636442.0,185852.0,Sexual assault,Convicted person,144.0,0.8
Poland,2014,38017856,19613892.0,180915.0,Intentional homicide,Suspected person,376.0,2.0
Poland,2014,38017856,19613892.0,180915.0,Intentional homicide,Prosecuted person,,
Poland,2014,38017856,19613892.0,180915.0,Intentional homicide,Convicted person,,
Poland,2014,38017856,19613892.0,180915.0,Rape,Suspected person,419.0,2.3
Poland,2014,38017856,19613892.0,180915.0,Rape,Prosecuted person,,
Poland,2014,38017856,19613892.0,180915.0,Rape,Convicted person,413.0,2.2
Poland,2014,38017856,19613892.0,180915.0,Sexual assault,Suspected person,179.0,1.0
Poland,2014,38017856,19613892.0,180915.0,Sexual assault,Prosecuted person,,
Poland,2014,38017856,19613892.0,180915.0,Sexual assault,Convicted person,133.0,0.7
Poland,2015,38005614,19608451.0,190668.0,Intentional homicide,Suspected person,374.0,2.0
Poland,2015,38005614,19608451.0,190668.0,Intentional homicide,Prosecuted person,,
Poland,2015,38005614,19608451.0,190668.0,Intentional homicide,Convicted person,,
Poland,2015,38005614,19608451.0,190668.0,Rape,Suspected person,343.0,1.9
Poland,2015,38005614,19608451.0,190668.0,Rape,Prosecuted person,,
Poland,2015,38005614,19608451.0,190668.0,Rape,Convicted person,394.0,2.1
Poland,2015,38005614,19608451.0,190668.0,Sexual assault,Suspected person,181.0,1.0
Poland,2015,38005614,19608451.0,190668.0,Sexual assault,Prosecuted person,,
Poland,2015,38005614,19608451.0,190668.0,Sexual assault,Convicted person,126.0,0.7
Poland,2016,37967209,19590169.0,186068.0,Intentional homicide,Suspected person,,
Poland,2016,37967209,19590169.0,186068.0,Intentional homicide,Prosecuted person,,
Poland,2016,37967209,19590169.0,186068.0,Intentional homicide,Convicted person,,
Poland,2016,37967209,19590169.0,186068.0,Rape,Suspected person,369.0,2.0
Poland,2016,37967209,19590169.0,186068.0,Rape,Prosecuted person,,
Poland,2016,37967209,19590169.0,186068.0,Rape,Convicted person,409.0,2.2
Poland,2016,37967209,19590169.0,186068.0,Sexual assault,Suspected person,217.0,1.2
Poland,2016,37967209,19590169.0,186068.0,Sexual assault,Prosecuted person,,
Poland,2016,37967209,19590169.0,186068.0,Sexual assault,Convicted person,145.0,0.8
Poland,2017,37972964,19595127.0,195391.0,Intentional homicide,Suspected person,,
Poland,2017,37972964,19595127.0,195391.0,Intentional homicide,Prosecuted person,,
Poland,2017,37972964,19595127.0,195391.0,Intentional homicide,Convicted person,,
Poland,2017,37972964,19595127.0,195391.0,Rape,Suspected person,397.0,2.2
Poland,2017,37972964,19595127.0,195391.0,Rape,Prosecuted person,,
Poland,2017,37972964,19595127.0,195391.0,Rape,Convicted person,400.0,2.2
Poland,2017,37972964,19595127.0,195391.0,Sexual assault,Suspected person,197.0,1.1
Poland,2017,37972964,19595127.0,195391.0,Sexual assault,Prosecuted person,,
Poland,2017,37972964,19595127.0,195391.0,Sexual assault,Convicted person,143.0,0.8
Poland,2018,37976687,19596388.0,200762.0,Intentional homicide,Suspected person,,
Poland,2018,37976687,19596388.0,200762.0,Intentional homicide,Prosecuted person,,
Poland,2018,37976687,19596388.0,200762.0,Intentional homicide,Convicted person,,
Poland,2018,37976687,19596388.0,200762.0,Rape,Suspected person,443.0,2.4
Poland,2018,37976687,19596388.0,200762.0,Rape,Prosecuted person,,
Poland,2018,37976687,19596388.0,200762.0,Rape,Convicted person,374.0,2.0
Poland,2018,37976687,19596388.0,200762.0,Sexual assault,Suspected person,174.0,0.9
Poland,2018,37976687,19596388.0,200762.0,Sexual assault,Prosecuted person,,
Poland,2018,37976687,19596388.0,200762.0,Sexual assault,Convicted person,155.0,0.8
Poland,2019,37972812,19592436.0,198530.0,Intentional homicide,Suspected person,,
Poland,2019,37972812,19592436.0,198530.0,Intentional homicide,Prosecuted person,,
Poland,2019,37972812,19592436.0,198530.0,Intentional homicide,Convicted person,304.0,1.7
Poland,2019,37972812,19592436.0,198530.0,Rape,Suspected person,408.0,2.2
Poland,2019,37972812,19592436.0,198530.0,Rape,Prosecuted person,,
Poland,2019,37972812,19592436.0,198530.0,Rape,Convicted person,439.0,2.4
Poland,2019,37972812,19592436.0,198530.0,Sexual assault,Suspected person,201.0,1.1
Poland,2019,37972812,19592436.0,198530.0,Sexual assault,Prosecuted person,,
Poland,2019,37972812,19592436.0,198530.0,Sexual assault,Convicted person,157.0,0.9
Poland,2020,37958138,19584757.0,227611.0,Intentional homicide,Suspected person,,
Poland,2020,37958138,19584757.0,227611.0,Intentional homicide,Prosecuted person,,
Poland,2020,37958138,19584757.0,227611.0,Intentional homicide,Convicted person,,
Poland,2020,37958138,19584757.0,227611.0,Rape,Suspected person,332.0,1.8
Poland,2020,37958138,19584757.0,227611.0,Rape,Prosecuted person,,
Poland,2020,37958138,19584757.0,227611.0,Rape,Convicted person,,
Poland,2020,37958138,19584757.0,227611.0,Sexual assault,Suspected person,174.0,0.9
Poland,2020,37958138,19584757.0,227611.0,Sexual assault,Prosecuted person,,
Poland,2020,37958138,19584757.0,227611.0,Sexual assault,Convicted person,,
Portugal,2012,10542398,5511961.0,53256.0,Intentional homicide,Suspected person,89.0,1.8
Portugal,2012,10542398,5511961.0,53256.0,Intentional homicide,Prosecuted person,163.0,3.2
Portugal,2012,10542398,5511961.0,53256.0,Intentional homicide,Convicted person,127.0,2.5
Portugal,2012,10542398,5511961.0,53256.0,Rape,Suspected person,147.0,2.9
Portugal,2012,10542398,5511961.0,53256.0,Rape,Prosecuted person,133.0,2.6
Portugal,2012,10542398,5511961.0,53256.0,Rape,Convicted person,87.0,1.7
Portugal,2012,10542398,5511961.0,53256.0,Sexual assault,Suspected person,909.0,18.1
Portugal,2012,10542398,5511961.0,53256.0,Sexual assault,Prosecuted person,562.0,11.2
Portugal,2012,10542398,5511961.0,53256.0,Sexual assault,Convicted person,389.0,7.7
Portugal,2013,10487289,5491592.0,52472.0,Intentional homicide,Suspected person,72.0,1.4
Portugal,2013,10487289,5491592.0,52472.0,Intentional homicide,Prosecuted person,143.0,2.9
Portugal,2013,10487289,5491592.0,52472.0,Intentional homicide,Convicted person,115.0,2.3
Portugal,2013,10487289,5491592.0,52472.0,Rape,Suspected person,159.0,3.2
Portugal,2013,10487289,5491592.0,52472.0,Rape,Prosecuted person,123.0,2.5
Portugal,2013,10487289,5491592.0,52472.0,Rape,Convicted person,78.0,1.6
Portugal,2013,10487289,5491592.0,52472.0,Sexual assault,Suspected person,931.0,18.6
Portugal,2013,10487289,5491592.0,52472.0,Sexual assault,Prosecuted person,525.0,10.5
Portugal,2013,10487289,5491592.0,52472.0,Sexual assault,Convicted person,367.0,7.3
Portugal,2014,10427301,5469281.0,51721.0,Intentional homicide,Suspected person,47.0,0.9
Portugal,2014,10427301,5469281.0,51721.0,Intentional homicide,Prosecuted person,125.0,2.5
Portugal,2014,10427301,5469281.0,51721.0,Intentional homicide,Convicted person,106.0,2.1
Portugal,2014,10427301,5469281.0,51721.0,Rape,Suspected person,144.0,2.9
Portugal,2014,10427301,5469281.0,51721.0,Rape,Prosecuted person,122.0,2.5
Portugal,2014,10427301,5469281.0,51721.0,Rape,Convicted person,75.0,1.5
Portugal,2014,10427301,5469281.0,51721.0,Sexual assault,Suspected person,939.0,18.9
Portugal,2014,10427301,5469281.0,51721.0,Sexual assault,Prosecuted person,432.0,8.7
Portugal,2014,10427301,5469281.0,51721.0,Sexual assault,Convicted person,313.0,6.3
Portugal,2015,10374822,5451156.0,54529.0,Intentional homicide,Suspected person,51.0,1.0
Portugal,2015,10374822,5451156.0,54529.0,Intentional homicide,Prosecuted person,135.0,2.7
Portugal,2015,10374822,5451156.0,54529.0,Intentional homicide,Convicted person,96.0,1.9
Portugal,2015,10374822,5451156.0,54529.0,Rape,Suspected person,142.0,2.9
